Something 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
1505	2.67056e-08	2.67056e-08	3.77675e-08	14.0007	0	1
1506	2.64386e-08	2.64386e-08	3.73898e-08	14.0007	0	1
1507	2.61742e-08	2.61742e-08	3.70159e-08	14.0007	0	1
1508	2.59125e-08	2.59125e-08	3.66458e-08	14.0007	0	1
1509	2.56533e-08	2.56533e-08	3.62793e-08	14.0007	0	1
1510	2.53968e-08	2.53968e-08	3.59165e-08	14.0007	0	1
1511	2.51428e-08	2.51428e-08	3.55573e-08	14.0007	0	1
1512	2.48914e-08	2.48914e-08	3.52018e-08	14.0007	0	1
1513	2.46425e-08	2.46425e-08	3.48497e-08	14.0007	0	1
1514	2.43961e-08	2.43961e-08	3.45012e-08	14.0007	0	1
1515	2.41521e-08	2.41521e-08	3.41562e-08	14.0007	0	1
1516	2.39106e-08	2.39106e-08	3.38147e-08	14.0007	0	1
1517	2.36715e-08	2.36715e-08	3.34765e-08	14.0007	0	1
1518	2.34348e-08	2.34348e-08	3.31418e-08	14.0007	0	1
1519	2.32004e-08	2.32004e-08	3.28103e-08	14.0007	0	1
1520	2.29684e-08	2.29684e-08	3.24822e-08	14.0007	0	1
1521	2.27387e-08	2.27387e-08	3.21574e-08	14.0007	0	1
1522	2.25113e-08	2.25113e-08	3.18358e-08	14.0007	0	1
1523	2.22862e-08	2.22862e-08	3.15175e-08	14.0007	0	1
1524	2.20634e-08	2.20634e-08	3.12023e-08	14.0007	0	1
1525	2.18427e-08	2.18427e-08	3.08903e-08	14.0007	0	1
1526	2.16243e-08	2.16243e-08	3.05814e-08	14.0007	0	1
1527	2.14081e-08	2.14081e-08	3.02756e-08	14.0007	0	1
1528	2.1194e-08	2.1194e-08	2.99728e-08	14.0007	0	1
1529	2.0982e-08	2.0982e-08	2.96731e-08	14.0007	0	1
1530	2.07722e-08	2.07722e-08	2.93764e-08	14.0007	0	1
1531	2.05645e-08	2.05645e-08	2.90826e-08	14.0007	0	1
1532	2.03589e-08	2.03589e-08	2.87918e-08	14.0007	0	1
1533	2.01553e-08	2.01553e-08	2.85038e-08	14.0007	0	1
1534	1.99537e-08	1.99537e-08	2.82188e-08	14.0007	0	1
1535	1.97542e-08	1.97542e-08	2.79366e-08	14.0007	0	1
1536	1.95566e-08	1.95566e-08	2.76573e-08	14.0007	0	1
1537	1.93611e-08	1.93611e-08	2.73807e-08	14.0007	0	1
1538	1.91675e-08	1.91675e-08	2.71069e-08	14.0007	0	1
1539	1.89758e-08	1.89758e-08	2.68358e-08	14.0007	0	1
1540	1.8786e-08	1.8786e-08	2.65675e-08	14.0007	0	1
1541	1.85982e-08	1.85982e-08	2.63018e-08	14.0007	0	1
1542	1.84122e-08	1.84122e-08	2.60388e-08	14.0007	0	1
1543	1.82281e-08	1.82281e-08	2.57784e-08	14.0007	0	1
1544	1.80458e-08	1.80458e-08	2.55206e-08	14.0007	0	1
1545	1.78653e-08	1.78653e-08	2.52654e-08	14.0007	0	1
1546	1.76867e-08	1.76867e-08	2.50127e-08	14.0007	0	1
1547	1.75098e-08	1.75098e-08	2.47626e-08	14.0007	0	1
1548	1.73347e-08	1.73347e-08	2.4515e-08	14.0007	0	1
1549	1.71614e-08	1.71614e-08	2.42698e-08	14.0007	0	1
1550	1.69897e-08	1.69897e-08	2.40271e-08	14.0007	0	1
1551	1.68198e-08	1.68198e-08	2.37869e-08	14.0007	0	1
1552	1.66516e-08	1.66516e-08	2.3549e-08	14.0007	0	1
1553	1.64851e-08	1.64851e-08	2.33135e-08	14.0007	0	1
1554	1.63203e-08	1.63203e-08	2.30804e-08	14.0007	0	1
1555	1.61571e-08	1.61571e-08	2.28496e-08	14.0007	0	1
1556	1.59955e-08	1.59955e-08	2.26211e-08	14.0007	0	1
1557	1.58356e-08	1.58356e-08	2.23949e-08	14.0007	0	1
1558	1.56772e-08	1.56772e-08	2.21709e-08	14.0007	0	1
1559	1.55204e-08	1.55204e-08	2.19492e-08	14.0007	0	1
1560	1.53652e-08	1.53652e-08	2.17297e-08	14.0007	0	1
1561	1.52116e-08	1.52116e-08	2.15124e-08	14.0007	0	1
1562	1.50595e-08	1.50595e-08	2.12973e-08	14.0007	0	1
1563	1.49089e-08	1.49089e-08	2.10843e-08	14.0007	0	1
1564	1.47598e-08	1.47598e-08	2.08735e-08	14.0007	0	1
1565	1.46122e-08	1.46122e-08	2.06647e-08	14.0007	0	1
1566	1.4466e-08	1.4466e-08	2.04581e-08	14.0007	0	1
1567	1.43214e-08	1.43214e-08	2.02535e-08	14.0007	0	1
1568	1.41782e-08	1.41782e-08	2.0051e-08	14.0007	0	1
1569	1.40364e-08	1.40364e-08	1.98505e-08	14.0007	0	1
1570	1.3896e-08	1.3896e-08	1.9652e-08	14.0007	0	1
1571	1.37571e-08	1.37571e-08	1.94554e-08	14.0007	0	1
1572	1.36195e-08	1.36195e-08	1.92609e-08	14.0007	0	1
1573	1.34833e-08	1.34833e-08	1.90683e-08	14.0007	0	1
1574	1.33485e-08	1.33485e-08	1.88776e-08	14.0007	0	1
1575	1.3215e-08	1.3215e-08	1.86888e-08	14.0007	0	1
1576	1.30828e-08	1.30828e-08	1.85019e-08	14.0007	0	1
1577	1.2952e-08	1.2952e-08	1.83169e-08	14.0007	0	1
1578	1.28225e-08	1.28225e-08	1.81337e-08	14.0007	0	1
1579	1.26943e-08	1.26943e-08	1.79524e-08	14.0007	0	1
1580	1.25673e-08	1.25673e-08	1.77729e-08	14.0007	0	1
1581	1.24416e-08	1.24416e-08	1.75951e-08	14.0007	0	1
1582	1.23172e-08	1.23172e-08	1.74192e-08	14.0007	0	1
1583	1.21941e-08	1.21941e-08	1.7245e-08	14.0007	0	1
1584	1.20721e-08	1.20721e-08	1.70726e-08	14.0007	0	1
1585	1.19514e-08	1.19514e-08	1.69018e-08	14.0007	0	1
1586	1.18319e-08	1.18319e-08	1.67328e-08	14.0007	0	1
1587	1.17136e-08	1.17136e-08	1.65655e-08	14.0007	0	1
1588	1.15964e-08	1.15964e-08	1.63998e-08	14.0007	0	1
1589	1.14805e-08	1.14805e-08	1.62358e-08	14.0007	0	1
1590	1.13657e-08	1.13657e-08	1.60735e-08	14.0007	0	1
1591	1.1252e-08	1.1252e-08	1.59127e-08	14.0007	0	1
1592	1.11395e-08	1.11395e-08	1.57536e-08	14.0007	0	1
1593	1.10281e-08	1.10281e-08	1.55961e-08	14.0007	0	1
1594	1.09178e-08	1.09178e-08	1.54401e-08	14.0007	0	1
1595	1.08086e-08	1.08086e-08	1.52857e-08	14.0007	0	1
1596	1.07005e-08	1.07005e-08	1.51329e-08	14.0007	0	1
1597	1.05935e-08	1.05935e-08	1.49815e-08	14.0007	0	1
1598	1.04876e-08	1.04876e-08	1.48317e-08	14.0007	0	1
1599	1.03827e-08	1.03827e-08	1.46834e-08	14.0007	0	1
1600	1.02789e-08	1.02789e-08	1.45366e-08	14.0007	0	1
1601	1.01761e-08	1.01761e-08	1.43912e-08	14.0007	0	1
1602	1.00743e-08	1.00743e-08	1.42473e-08	14.0007	0	1
1603	9.9736e-09	9.9736e-09	1.41048e-08	14.0007	0	1
1604	9.87387e-09	9.87387e-09	1.39638e-08	14.0007	0	1
1605	9.77513e-09	9.77513e-09	1.38241e-08	14.0007	0	1
1606	9.67738e-09	9.67738e-09	1.36859e-08	14.0007	0	1
1607	9.5806e-09	9.5806e-09	1.3549e-08	14.0007	0	1
1608	9.4848e-09	9.4848e-09	1.34135e-08	14.0007	0	1
1609	9.38995e-09	9.38995e-09	1.32794e-08	14.0007	0	1
1610	9.29605e-09	9.29605e-09	1.31466e-08	14.0007	0	1
1611	9.20309e-09	9.20309e-09	1.30151e-08	14.0007	0	1
1612	9.11106e-09	9.11106e-09	1.2885e-08	14.0007	0	1
1613	9.01995e-09	9.01995e-09	1.27561e-08	14.0007	0	1
1614	8.92975e-09	8.92975e-09	1.26286e-08	14.0007	0	1
1615	8.84045e-09	8.84045e-09	1.25023e-08	14.0007	0	1
1616	8.75205e-09	8.75205e-09	1.23773e-08	14.0007	0	1
1617	8.66453e-09	8.66453e-09	1.22535e-08	14.0007	0	1
1618	8.57788e-09	8.57788e-09	1.2131e-08	14.0007	0	1
1619	8.4921e-09	8.4921e-09	1.20096e-08	14.0007	0	1
1620	8.40718e-09	8.40718e-09	1.18896e-08	14.0007	0	1
1621	8.32311e-09	8.32311e-09	1.17707e-08	14.0007	0	1
1622	8.23988e-09	8.23988e-09	1.16529e-08	14.0007	0	1
1623	8.15748e-09	8.15748e-09	1.15364e-08	14.0007	0	1
1624	8.07591e-09	8.07591e-09	1.14211e-08	14.0007	0	1
1625	7.99515e-09	7.99515e-09	1.13068e-08	14.0007	0	1
1626	7.91519e-09	7.91519e-09	1.11938e-08	14.0007	0	1
1627	7.83604e-09	7.83604e-09	1.10818e-08	14.0007	0	1
1628	7.75768e-09	7.75768e-09	1.0971e-08	14.0007	0	1
1629	7.68011e-09	7.68011e-09	1.08613e-08	14.0007	0	1
1630	7.6033e-09	7.6033e-09	1.07527e-08	14.0007	0	1
1631	7.52727e-09	7.52727e-09	1.06452e-08	14.0007	0	1
1632	7.452e-09	7.452e-09	1.05387e-08	14.0007	0	1
1633	7.37748e-09	7.37748e-09	1.04333e-08	14.0007	0	1
1634	7.3037e-09	7.3037e-09	1.0329e-08	14.0007	0	1
1635	7.23067e-09	7.23067e-09	1.02257e-08	14.0007	0	1
1636	7.15836e-09	7.15836e-09	1.01235e-08	14.0007	0	1
1637	7.08678e-09	7.08678e-09	1.00222e-08	14.0007	0	1
1638	7.01591e-09	7.01591e-09	9.92199e-09	14.0007	0	1
1639	6.94575e-09	6.94575e-09	9.82277e-09	14.0007	0	1
1640	6.87629e-09	6.87629e-09	9.72455e-09	14.0007	0	1
1641	6.80753e-09	6.80753e-09	9.6273e-09	14.0007	0	1
1642	6.73945e-09	6.73945e-09	9.53103e-09	14.0007	0	1
1643	6.67206e-09	6.67206e-09	9.43572e-09	14.0007	0	1
1644	6.60534e-09	6.60534e-09	9.34136e-09	14.0007	0	1
1645	6.53929e-09	6.53929e-09	9.24795e-09	14.0007	0	1
1646	6.47389e-09	6.47389e-09	9.15547e-09	14.0007	0	1
1647	6.40915e-09	6.40915e-09	9.06391e-09	14.0007	0	1
1648	6.34506e-09	6.34506e-09	8.97327e-09	14.0007	0	1
1649	6.28161e-09	6.28161e-09	8.88354e-09	14.0007	0	1
1650	6.2188e-09	6.2188e-09	8.79471e-09	14.0007	0	1
1651	6.15661e-09	6.15661e-09	8.70676e-09	14.0007	0	1
1652	6.09504e-09	6.09504e-09	8.61969e-09	14.0007	0	1
1653	6.03409e-09	6.03409e-09	8.53349e-09	14.0007	0	1
1654	5.97375e-09	5.97375e-09	8.44816e-09	14.0007	0	1
1655	5.91401e-09	5.91401e-09	8.36368e-09	14.0007	0	1
1656	5.85487e-09	5.85487e-09	8.28004e-09	14.0007	0	1
1657	5.79632e-09	5.79632e-09	8.19724e-09	14.0007	0	1
1658	5.73836e-09	5.73836e-09	8.11527e-09	14.0007	0	1
1659	5.68098e-09	5.68098e-09	8.03411e-09	14.0007	0	1
1660	5.62417e-09	5.62417e-09	7.95377e-09	14.0007	0	1
1661	5.56793e-09	5.56793e-09	7.87424e-09	14.0007	0	1
1662	5.51225e-09	5.51225e-09	7.79549e-09	14.0007	0	1
1663	5.45712e-09	5.45712e-09	7.71754e-09	14.0007	0	1
1664	5.40255e-09	5.40255e-09	7.64036e-09	14.0007	0	1
1665	5.34853e-09	5.34853e-09	7.56396e-09	14.0007	0	1
1666	5.29504e-09	5.29504e-09	7.48832e-09	14.0007	0	1
1667	5.24209e-09	5.24209e-09	7.41344e-09	14.0007	0	1
1668	5.18967e-09	5.18967e-09	7.3393e-09	14.0007	0	1
1669	5.13777e-09	5.13777e-09	7.26591e-09	14.0007	0	1
1670	5.0864e-09	5.0864e-09	7.19325e-09	14.0007	0	1
1671	5.03553e-09	5.03553e-09	7.12132e-09	14.0007	0	1
1672	4.98518e-09	4.98518e-09	7.0501e-09	14.0007	0	1
1673	4.93532e-09	4.93532e-09	6.9796e-09	14.0007	0	1
1674	4.88597e-09	4.88597e-09	6.90981e-09	14.0007	0	1
1675	4.83711e-09	4.83711e-09	6.84071e-09	14.0007	0	1
1676	4.78874e-09	4.78874e-09	6.7723e-09	14.0007	0	1
1677	4.74085e-09	4.74085e-09	6.70458e-09	14.0007	0	1
1678	4.69344e-09	4.69344e-09	6.63753e-09	14.0007	0	1
1679	4.64651e-09	4.64651e-09	6.57116e-09	14.0007	0	1
1680	4.60005e-09	4.60005e-09	6.50545e-09	14.0007	0	1
1681	4.55404e-09	4.55404e-09	6.44039e-09	14.0007	0	1
1682	4.5085e-09	4.5085e-09	6.37599e-09	14.0007	0	1
1683	4.46342e-09	4.46342e-09	6.31223e-09	14.0007	0	1
1684	4.41879e-09	4.41879e-09	6.24911e-09	14.0007	0	1
1685	4.3746e-09	4.3746e-09	6.18661e-09	14.0007	0	1
1686	4.33085e-09	4.33085e-09	6.12475e-09	14.0007	0	1
1687	4.28754e-09	4.28754e-09	6.0635e-09	14.0007	0	1
1688	4.24467e-09	4.24467e-09	6.00287e-09	14.0007	0	1
1689	4.20222e-09	4.20222e-09	5.94284e-09	14.0007	0	1
1690	4.1602e-09	4.1602e-09	5.88341e-09	14.0007	0	1
1691	4.1186e-09	4.1186e-09	5.82458e-09	14.0007	0	1
1692	4.07741e-09	4.07741e-09	5.76633e-09	14.0007	0	1
1693	4.03664e-09	4.03664e-09	5.70867e-09	14.0007	0	1
1694	3.99627e-09	3.99627e-09	5.65158e-09	14.0007	0	1
1695	3.95631e-09	3.95631e-09	5.59506e-09	14.0007	0	1
1696	3.91674e-09	3.91674e-09	5.53911e-09	14.0007	0	1
1697	3.87758e-09	3.87758e-09	5.48372e-09	14.0007	0	1
1698	3.8388e-09	3.8388e-09	5.42888e-09	14.0007	0	1
1699	3.80041e-09	3.80041e-09	5.3746e-09	14.0007	0	1
1700	3.76241e-09	3.76241e-09	5.32085e-09	14.0007	0	1
1701	3.72478e-09	3.72478e-09	5.26764e-09	14.0007	0	1
1702	3.68754e-09	3.68754e-09	5.21496e-09	14.0007	0	1
1703	3.65066e-09	3.65066e-09	5.16282e-09	14.0007	0	1
1704	3.61416e-09	3.61416e-09	5.11119e-09	14.0007	0	1
1705	3.57801e-09	3.57801e-09	5.06008e-09	14.0007	0	1
1706	3.54223e-09	3.54223e-09	5.00947e-09	14.0007	0	1
1707	3.50681e-09	3.50681e-09	4.95938e-09	14.0007	0	1
1708	3.47174e-09	3.47174e-09	4.90979e-09	14.0007	0	1
1709	3.43703e-09	3.43703e-09	4.86069e-09	14.0007	0	1
1710	3.40266e-09	3.40266e-09	4.81208e-09	14.0007	0	1
1711	3.36863e-09	3.36863e-09	4.76396e-09	14.0007	0	1
1712	3.33494e-09	3.33494e-09	4.71632e-09	14.0007	0	1
1713	3.30159e-09	3.30159e-09	4.66916e-09	14.0007	0	1
1714	3.26858e-09	3.26858e-09	4.62247e-09	14.0007	0	1
1715	3.23589e-09	3.23589e-09	4.57624e-09	14.0007	0	1
1716	3.20353e-09	3.20353e-09	4.53048e-09	14.0007	0	1
1717	3.1715e-09	3.1715e-09	4.48517e-09	14.0007	0	1
1718	3.13978e-09	3.13978e-09	4.44032e-09	14.0007	0	1
1719	3.10838e-09	3.10838e-09	4.39592e-09	14.0007	0	1
1720	3.0773e-09	3.0773e-09	4.35196e-09	14.0007	0	1
1721	3.04653e-09	3.04653e-09	4.30844e-09	14.0007	0	1
1722	3.01606e-09	3.01606e-09	4.26536e-09	14.0007	0	1
1723	2.9859e-09	2.9859e-09	4.2227e-09	14.0007	0	1
1724	2.95604e-09	2.95604e-09	4.18048e-09	14.0007	0	1
1725	2.92648e-09	2.92648e-09	4.13867e-09	14.0007	0	1
1726	2.89722e-09	2.89722e-09	4.09728e-09	14.0007	0	1
1727	2.86825e-09	2.86825e-09	4.05631e-09	14.0007	0	1
1728	2.83956e-09	2.83956e-09	4.01575e-09	14.0007	0	1
1729	2.81117e-09	2.81117e-09	3.97559e-09	14.0007	0	1
1730	2.78306e-09	2.78306e-09	3.93583e-09	14.0007	0	1
1731	2.75522e-09	2.75522e-09	3.89648e-09	14.0007	0	1
1732	2.72767e-09	2.72767e-09	3.85751e-09	14.0007	0	1
1733	2.7004e-09	2.7004e-09	3.81894e-09	14.0007	0	1
1734	2.67339e-09	2.67339e-09	3.78075e-09	14.0007	0	1
1735	2.64666e-09	2.64666e-09	3.74294e-09	14.0007	0	1
1736	2.62019e-09	2.62019e-09	3.70551e-09	14.0007	0	1
1737	2.59399e-09	2.59399e-09	3.66846e-09	14.0007	0	1
1738	2.56805e-09	2.56805e-09	3.63177e-09	14.0007	0	1
1739	2.54237e-09	2.54237e-09	3.59545e-09	14.0007	0	1
1740	2.51695e-09	2.51695e-09	3.5595e-09	14.0007	0	1
1741	2.49178e-09	2.49178e-09	3.5239e-09	14.0007	0	1
1742	2.46686e-09	2.46686e-09	3.48866e-09	14.0007	0	1
1743	2.44219e-09	2.44219e-09	3.45378e-09	14.0007	0	1
1744	2.41777e-09	2.41777e-09	3.41924e-09	14.0007	0	1
1745	2.39359e-09	2.39359e-09	3.38505e-09	14.0007	0	1
1746	2.36965e-09	2.36965e-09	3.3512e-09	14.0007	0	1
1747	2.34596e-09	2.34596e-09	3.31769e-09	14.0007	0	1
1748	2.3225e-09	2.3225e-09	3.28451e-09	14.0007	0	1
1749	2.29927e-09	2.29927e-09	3.25166e-09	14.0007	0	1
1750	2.27628e-09	2.27628e-09	3.21915e-09	14.0007	0	1
1751	2.25352e-09	2.25352e-09	3.18696e-09	14.0007	0	1
1752	2.23098e-09	2.23098e-09	3.15509e-09	14.0007	0	1
1753	2.20867e-09	2.20867e-09	3.12353e-09	14.0007	0	1
1754	2.18659e-09	2.18659e-09	3.0923e-09	14.0007	0	1
1755	2.16472e-09	2.16472e-09	3.06138e-09	14.0007	0	1
1756	2.14307e-09	2.14307e-09	3.03076e-09	14.0007	0	1
1757	2.12164e-09	2.12164e-09	3.00045e-09	14.0007	0	1
1758	2.10043e-09	2.10043e-09	2.97045e-09	14.0007	0	1
1759	2.07942e-09	2.07942e-09	2.94075e-09	14.0007	0	1
1760	2.05863e-09	2.05863e-09	2.91134e-09	14.0007	0	1
1761	2.03804e-09	2.03804e-09	2.88222e-09	14.0007	0	1
1762	2.01766e-09	2.01766e-09	2.8534e-09	14.0007	0	1
1763	1.99748e-09	1.99748e-09	2.82487e-09	14.0007	0	1
1764	1.97751e-09	1.97751e-09	2.79662e-09	14.0007	0	1
1765	1.95773e-09	1.95773e-09	2.76865e-09	14.0007	0	1
1766	1.93816e-09	1.93816e-09	2.74097e-09	14.0007	0	1
1767	1.91877e-09	1.91877e-09	2.71356e-09	14.0007	0	1
1768	1.89959e-09	1.89959e-09	2.68642e-09	14.0007	0	1
1769	1.88059e-09	1.88059e-09	2.65956e-09	14.0007	0	1
1770	1.86179e-09	1.86179e-09	2.63296e-09	14.0007	0	1
1771	1.84317e-09	1.84317e-09	2.60663e-09	14.0007	0	1
1772	1.82474e-09	1.82474e-09	2.58057e-09	14.0007	0	1
1773	1.80649e-09	1.80649e-09	2.55476e-09	14.0007	0	1
1774	1.78842e-09	1.78842e-09	2.52921e-09	14.0007	0	1
1775	1.77054e-09	1.77054e-09	2.50392e-09	14.0007	0	1
1776	1.75283e-09	1.75283e-09	2.47888e-09	14.0007	0	1
1777	1.73531e-09	1.73531e-09	2.45409e-09	14.0007	0	1
1778	1.71795e-09	1.71795e-09	2.42955e-09	14.0007	0	1
1779	1.70077e-09	1.70077e-09	2.40526e-09	14.0007	0	1
1780	1.68377e-09	1.68377e-09	2.3812e-09	14.0007	0	1
1781	1.66693e-09	1.66693e-09	2.35739e-09	14.0007	0	1
1782	1.65026e-09	1.65026e-09	2.33382e-09	14.0007	0	1
1783	1.63376e-09	1.63376e-09	2.31048e-09	14.0007	0	1
1784	1.61742e-09	1.61742e-09	2.28737e-09	14.0007	0	1
1785	1.60124e-09	1.60124e-09	2.2645e-09	14.0007	0	1
1786	1.58523e-09	1.58523e-09	2.24186e-09	14.0007	0	1
1787	1.56938e-09	1.56938e-09	2.21944e-09	14.0007	0	1
1788	1.55369e-09	1.55369e-09	2.19724e-09	14.0007	0	1
1789	1.53815e-09	1.53815e-09	2.17527e-09	14.0007	0	1
1790	1.52277e-09	1.52277e-09	2.15352e-09	14.0007	0	1
1791	1.50754e-09	1.50754e-09	2.13198e-09	14.0007	0	1
1792	1.49246e-09	1.49246e-09	2.11066e-09	14.0007	0	1
1793	1.47754e-09	1.47754e-09	2.08956e-09	14.0007	0	1
1794	1.46276e-09	1.46276e-09	2.06866e-09	14.0007	0	1
1795	1.44814e-09	1.44814e-09	2.04797e-09	14.0007	0	1
1796	1.43366e-09	1.43366e-09	2.02749e-09	14.0007	0	1
1797	1.41932e-09	1.41932e-09	2.00722e-09	14.0007	0	1
1798	1.40513e-09	1.40513e-09	1.98715e-09	14.0007	0	1
1799	1.39107e-09	1.39107e-09	1.96728e-09	14.0007	0	1
1800	1.37716e-09	1.37716e-09	1.9476e-09	14.0007	0	1
1801	1.36339e-09	1.36339e-09	1.92813e-09	14.0007	0	1
1802	1.34976e-09	1.34976e-09	1.90885e-09	14.0007	0	1
1803	1.33626e-09	1.33626e-09	1.88976e-09	14.0007	0	1
1804	1.3229e-09	1.3229e-09	1.87086e-09	14.0007	0	1
1805	1.30967e-09	1.30967e-09	1.85215e-09	14.0007	0	1
1806	1.29657e-09	1.29657e-09	1.83363e-09	14.0007	0	1
1807	1.28361e-09	1.28361e-09	1.81529e-09	14.0007	0	1
1808	1.27077e-09	1.27077e-09	1.79714e-09	14.0007	0	1
1809	1.25806e-09	1.25806e-09	1.77917e-09	14.0007	0	1
1810	1.24548e-09	1.24548e-09	1.76138e-09	14.0007	0	1
1811	1.23303e-09	1.23303e-09	1.74376e-09	14.0007	0	1
1812	1.2207e-09	1.2207e-09	1.72633e-09	14.0007	0	1
1813	1.20849e-09	1.20849e-09	1.70906e-09	14.0007	0	1
1814	1.1964e-09	1.1964e-09	1.69197e-09	14.0007	0	1
1815	1.18444e-09	1.18444e-09	1.67505e-09	14.0007	0	1
1816	1.1726e-09	1.1726e-09	1.6583e-09	14.0007	0	1
1817	1.16087e-09	1.16087e-09	1.64172e-09	14.0007	0	1
1818	1.14926e-09	1.14926e-09	1.6253e-09	14.0007	0	1
1819	1.13777e-09	1.13777e-09	1.60905e-09	14.0007	0	1
1820	1.12639e-09	1.12639e-09	1.59296e-09	14.0007	0	1
1821	1.11513e-09	1.11513e-09	1.57703e-09	14.0007	0	1
1822	1.10398e-09	1.10398e-09	1.56126e-09	14.0007	0	1
1823	1.09294e-09	1.09294e-09	1.54565e-09	14.0007	0	1
1824	1.08201e-09	1.08201e-09	1.53019e-09	14.0007	0	1
1825	1.07119e-09	1.07119e-09	1.51489e-09	14.0007	0	1
1826	1.06048e-09	1.06048e-09	1.49974e-09	14.0007	0	1
1827	1.04987e-09	1.04987e-09	1.48474e-09	14.0007	0	1
1828	1.03937e-09	1.03937e-09	1.46989e-09	14.0007	0	1
1829	1.02898e-09	1.02898e-09	1.45519e-09	14.0007	0	1
1830	1.01869e-09	1.01869e-09	1.44064e-09	14.0007	0	1
1831	1.0085e-09	1.0085e-09	1.42624e-09	14.0007	0	1
1832	9.98416e-10	9.98416e-10	1.41197e-09	14.0007	0	1
1833	9.88432e-10	9.88432e-10	1.39785e-09	14.0007	0	1
1834	9.78548e-10	9.78548e-10	1.38388e-09	14.0007	0	1
1835	9.68762e-10	9.68762e-10	1.37004e-09	14.0007	0	1
1836	9.59075e-10	9.59075e-10	1.35634e-09	14.0007	0	1
1837	9.49484e-10	9.49484e-10	1.34277e-09	14.0007	0	1
1838	9.39989e-10	9.39989e-10	1.32935e-09	14.0007	0	1
1839	9.30589e-10	9.30589e-10	1.31605e-09	14.0007	0	1
1840	9.21283e-10	9.21283e-10	1.30289e-09	14.0007	0	1
1841	9.12071e-10	9.12071e-10	1.28986e-09	14.0007	0	1
1842	9.0295e-10	9.0295e-10	1.27696e-09	14.0007	0	1
1843	8.9392e-10	8.9392e-10	1.26419e-09	14.0007	0	1
1844	8.84981e-10	8.84981e-10	1.25155e-09	14.0007	0	1
1845	8.76131e-10	8.76131e-10	1.23904e-09	14.0007	0	1
1846	8.6737e-10	8.6737e-10	1.22665e-09	14.0007	0	1
1847	8.58696e-10	8.58696e-10	1.21438e-09	14.0007	0	1
1848	8.50109e-10	8.50109e-10	1.20224e-09	14.0007	0	1
1849	8.41608e-10	8.41608e-10	1.19021e-09	14.0007	0	1
1850	8.33192e-10	8.33192e-10	1.17831e-09	14.0007	0	1
1851	8.2486e-10	8.2486e-10	1.16653e-09	14.0007	0	1
1852	8.16612e-10	8.16612e-10	1.15486e-09	14.0007	0	1
1853	8.08446e-10	8.08446e-10	1.14331e-09	14.0007	0	1
1854	8.00361e-10	8.00361e-10	1.13188e-09	14.0007	0	1
1855	7.92357e-10	7.92357e-10	1.12056e-09	14.0007	0	1
1856	7.84434e-10	7.84434e-10	1.10936e-09	14.0007	0	1
1857	7.7659e-10	7.7659e-10	1.09826e-09	14.0007	0	1
1858	7.68824e-10	7.68824e-10	1.08728e-09	14.0007	0	1
1859	7.61135e-10	7.61135e-10	1.07641e-09	14.0007	0	1
1860	7.53524e-10	7.53524e-10	1.06564e-09	14.0007	0	1
1861	7.45989e-10	7.45989e-10	1.05499e-09	14.0007	0	1
1862	7.38529e-10	7.38529e-10	1.04444e-09	14.0007	0	1
1863	7.31144e-10	7.31144e-10	1.03399e-09	14.0007	0	1
1864	7.23832e-10	7.23832e-10	1.02365e-09	14.0007	0	1
1865	7.16594e-10	7.16594e-10	1.01342e-09	14.0007	0	1
1866	7.09428e-10	7.09428e-10	1.00328e-09	14.0007	0	1
1867	7.02334e-10	7.02334e-10	9.9325e-10	14.0007	0	1
1868	6.9531e-10	6.9531e-10	9.83317e-10	14.0007	0	1
1869	6.88357e-10	6.88357e-10	9.73484e-10	14.0007	0	1
1870	6.81474e-10	6.81474e-10	9.63749e-10	14.0007	0	1
1871	6.74659e-10	6.74659e-10	9.54112e-10	14.0007	0	1
1872	6.67912e-10	6.67912e-10	9.44571e-10	14.0007	0	1
1873	6.61233e-10	6.61233e-10	9.35125e-10	14.0007	0	1
1874	6.54621e-10	6.54621e-10	9.25774e-10	14.0007	0	1
1875	6.48075e-10	6.48075e-10	9.16516e-10	14.0007	0	1
1876	6.41594e-10	6.41594e-10	9.07351e-10	14.0007	0	1
1877	6.35178e-10	6.35178e-10	8.98277e-10	14.0007	0	1
1878	6.28826e-10	6.28826e-10	8.89295e-10	14.0007	0	1
1879	6.22538e-10	6.22538e-10	8.80402e-10	14.0007	0	1
1880	6.16313e-10	6.16313e-10	8.71598e-10	14.0007	0	1
1881	6.10149e-10	6.10149e-10	8.62882e-10	14.0007	0	1
1882	6.04048e-10	6.04048e-10	8.54253e-10	14.0007	0	1
1883	5.98007e-10	5.98007e-10	8.4571e-10	14.0007	0	1
1884	5.92027e-10	5.92027e-10	8.37253e-10	14.0007	0	1
1885	5.86107e-10	5.86107e-10	8.28881e-10	14.0007	0	1
1886	5.80246e-10	5.80246e-10	8.20592e-10	14.0007	0	1
1887	5.74444e-10	5.74444e-10	8.12386e-10	14.0007	0	1
1888	5.68699e-10	5.68699e-10	8.04262e-10	14.0007	0	1
1889	5.63012e-10	5.63012e-10	7.96219e-10	14.0007	0	1
1890	5.57382e-10	5.57382e-10	7.88257e-10	14.0007	0	1
1891	5.51808e-10	5.51808e-10	7.80375e-10	14.0007	0	1
